time,pressure1,pressure2,pressure3,temparature1,temparature2,flow meter,servo
448593.0,4.26,4.26,-0.19,21.75,22.0,-3.36,0.0
448618.0,4.26,4.45,-0.19,21.75,22.0,-2.24,0.0
448643.0,4.36,4.26,-0.09,21.75,22.0,-2.24,0.0
448668.0,4.36,4.91,-0.09,21.75,22.0,0.0,0.0
448693.0,4.26,4.36,0.56,21.75,22.0,-4.48,0.0
448718.0,4.17,4.17,-0.19,21.75,22.0,-1.12,0.0
448743.0,4.17,4.26,-0.19,21.75,22.0,0.0,0.0
448768.0,4.26,4.36,-0.09,21.75,22.0,-2.24,0.0
448793.0,4.73,4.36,0.09,21.75,22.0,-2.24,0.0
448818.0,4.36,4.17,-0.09,21.75,22.0,-2.24,0.0
448843.0,4.36,4.36,-0.19,21.75,22.25,-3.36,0.0
448868.0,4.26,4.26,-0.09,21.75,22.25,-3.36,0.0
448893.0,4.17,5.0,0.09,21.75,22.25,-3.36,0.0
448918.0,4.17,4.26,-0.19,21.75,22.25,-2.24,0.0
448943.0,4.82,4.26,-0.19,21.75,22.25,-2.24,0.0
448968.0,4.45,4.26,-0.19,21.75,22.25,-2.24,0.0
448993.0,4.26,4.26,0.0,21.75,22.25,0.0,0.0
449018.0,4.26,4.36,0.65,21.75,22.25,-2.24,0.0
449043.0,4.26,4.26,-0.19,21.75,22.25,-2.24,0.0
449068.0,4.26,4.36,-0.19,21.75,22.25,-3.36,0.0
449093.0,4.17,4.26,-0.19,22.0,21.75,-2.24,0.0
449118.0,4.45,5.0,0.09,22.0,21.75,-3.36,0.0
449143.0,4.26,4.36,-0.19,22.0,21.75,-3.36,0.0
449168.0,4.26,4.26,-0.19,22.0,21.75,3.36,0.0
449193.0,4.17,4.36,-0.09,22.0,21.75,-1.12,0.0
449218.0,4.26,4.26,0.0,22.0,21.75,-2.24,0.0
449243.0,4.26,4.36,-0.19,22.0,21.75,-2.24,0.0
449268.0,4.91,4.26,-0.19,22.0,21.75,-8.96,0.0
449293.0,4.54,4.45,-0.19,22.0,21.75,-2.24,0.0
449318.0,4.36,4.36,0.0,22.0,21.75,-2.24,0.0
449343.0,4.17,5.0,0.56,21.5,22.0,-3.36,0.0
449368.0,4.26,4.26,-0.19,21.5,22.0,-2.24,0.0
449393.0,4.26,4.26,-0.19,21.5,22.0,-3.36,0.0
449418.0,4.36,4.36,-0.09,21.5,22.0,-4.48,0.0
449443.0,4.45,4.17,0.0,21.5,22.0,-3.36,0.0
449468.0,4.36,4.36,-0.19,21.5,22.0,-3.36,0.0
449493.0,4.17,4.26,-0.19,21.5,22.0,-4.48,0.0
449518.0,4.26,4.45,-0.09,21.5,22.0,-3.36,0.0
449543.0,4.26,4.36,0.0,21.5,22.0,2.24,0.0
449568.0,4.26,5.0,-0.19,21.5,22.0,-3.36,0.0
449593.0,4.63,4.26,-0.19,21.75,22.25,-3.36,0.0
449618.0,4.36,4.36,-0.19,21.75,22.25,-2.24,0.0
449643.0,4.26,4.36,-0.09,21.75,22.25,-3.36,0.0
449668.0,4.26,4.26,0.56,21.75,22.25,-2.24,0.0
449693.0,4.26,4.36,-0.19,21.75,22.25,5.6,0.0
449718.0,4.17,4.26,-0.19,21.75,22.25,-2.24,0.0
449743.0,4.73,4.45,-0.09,21.75,22.25,-2.24,0.0
449768.0,4.45,4.26,0.0,21.75,22.25,-3.36,0.0
449793.0,4.36,5.0,-0.19,21.75,22.25,-1.12,0.0
449818.0,4.17,4.26,-0.19,21.75,22.25,1.12,0.0
449843.0,4.26,4.36,-0.19,21.75,22.25,-2.24,0.0
449868.0,4.17,4.36,0.19,21.75,22.25,-3.36,0.0
449893.0,4.17,4.17,-0.19,21.75,22.25,-2.24,0.0
449918.0,4.45,4.26,-0.19,21.75,22.25,-3.36,0.0
449943.0,4.36,4.26,-0.09,21.75,22.25,-2.24,0.0
449968.0,4.26,4.54,-0.09,21.75,22.25,-2.24,0.0
449993.0,4.26,4.26,0.65,21.75,22.25,0.0,0.0
450018.0,4.17,5.0,-0.28,21.75,22.25,-3.36,0.0
450043.0,4.26,4.26,-0.19,21.75,22.25,-4.48,0.0
450068.0,5.0,4.26,-0.09,21.75,22.25,-3.36,0.0
450093.0,4.45,4.26,0.0,21.75,21.75,-3.36,0.0
450118.0,4.36,4.26,-0.19,21.75,21.75,-4.48,0.0
450143.0,4.26,4.36,-0.19,21.75,21.75,-2.24,0.0
450168.0,4.17,4.36,-0.19,21.75,21.75,1.12,0.0
450193.0,4.26,4.45,0.09,21.75,21.75,-4.48,0.0
450218.0,4.26,4.26,-0.28,21.75,21.75,-1.12,0.0
450243.0,4.45,5.0,-0.28,21.75,21.75,-1.12,0.0
450268.0,4.26,4.26,-0.09,21.75,21.75,-1.12,0.0
450293.0,4.17,4.26,-0.09,21.75,21.75,-4.48,0.0
450318.0,4.26,4.36,0.65,21.75,21.75,-2.24,0.0
450343.0,4.26,4.26,-0.19,21.75,22.5,-3.36,0.0
450368.0,4.17,4.36,-0.19,21.75,22.5,-1.12,0.0
450393.0,4.82,4.17,-0.28,21.75,22.5,-3.36,0.0
450418.0,4.54,4.45,0.0,21.75,22.5,-2.24,0.0
450443.0,4.36,4.26,-0.19,21.75,22.5,-3.36,0.0
450468.0,4.26,5.0,-0.19,21.75,22.5,-1.12,0.0
450493.0,4.26,4.26,-0.19,21.75,22.5,-3.36,0.0
450518.0,4.26,4.26,0.09,21.75,22.5,-2.24,0.0
450543.0,4.54,4.36,-0.19,21.75,22.5,-4.48,0.0
450568.0,4.45,4.26,-0.09,21.75,22.5,-5.6,0.0
450593.0,4.26,4.45,-0.09,21.5,22.25,-7.84,0.0
450618.0,4.26,4.26,-0.09,21.5,22.25,-3.36,0.0
450643.0,4.26,4.45,0.56,21.5,22.25,-2.24,0.0
450668.0,4.17,4.26,-0.19,21.5,22.25,-1.12,0.0
450693.0,4.26,4.91,-0.28,21.5,22.25,-3.36,0.0
450718.0,4.54,4.36,-0.09,21.5,22.25,2.24,0.0
450743.0,4.36,4.26,0.09,21.5,22.25,-4.48,0.0
450768.0,4.26,4.36,-0.19,21.5,22.25,-3.36,0.0
450793.0,4.26,4.26,-0.19,21.5,22.25,-2.24,0.0
450818.0,4.26,4.36,-0.09,21.5,22.25,-2.24,0.0
450843.0,4.26,4.26,0.19,21.5,22.25,-2.24,0.0
450868.0,5.0,4.45,-0.19,21.5,22.25,3.36,0.0
450893.0,4.45,4.26,-0.19,21.5,22.25,-2.24,0.0
450918.0,4.26,5.1,-0.19,21.5,22.25,-4.48,0.0
450943.0,4.26,4.26,-0.09,21.5,22.25,0.0,0.0
450968.0,4.26,4.17,0.56,21.5,22.25,0.0,0.0
450993.0,4.17,4.36,-0.19,21.5,22.25,3.36,0.0
451018.0,4.36,4.26,-0.09,21.5,22.25,1.12,0.0
451043.0,4.36,4.36,0.0,21.5,22.25,3.36,0.0
